,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_col_transformer__Direction,param_col_transformer__Speed,param_model,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
106,0.0010000228881835937,3.2340669551493016e-07,0.0,0.0,OneHotEncoder(),PolynomialFeatures(),"(GradientBoostingRegressor(), {'gradient_boosting__n_estimators': [50, 100, 200], 'gradient_boosting__learning_rate': [0.01, 0.1, 1], 'gradient_boosting__max_depth': [5, 10, 20]})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': PolynomialFeatures(), 'model': (GradientBoostingRegressor(), {'gradient_boosting__n_estimators': [50, 100, 200], 'gradient_boosting__learning_rate': [0.01, 0.1, 1], 'gradient_boosting__max_depth': [5, 10, 20]})}",,,,,,,,10
107,0.0007992267608642578,0.0003996295499230148,0.0,0.0,OneHotEncoder(),PolynomialFeatures(),"(KNeighborsRegressor(), {'knn__n_neighbors': [5, 10, 20]})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': PolynomialFeatures(), 'model': (KNeighborsRegressor(), {'knn__n_neighbors': [5, 10, 20]})}",,,,,,,,10
108,0.0,0.0,0.0,0.0,OneHotEncoder(),PolynomialFeatures(),"(SVR(), {'svr__C': [0.1, 1, 10], 'svr__gamma': ['scale', 'auto']})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': PolynomialFeatures(), 'model': (SVR(), {'svr__C': [0.1, 1, 10], 'svr__gamma': ['scale', 'auto']})}",,,,,,,,10
109,0.0005999565124511719,0.0004898624643296147,0.0,0.0,OneHotEncoder(),PolynomialFeatures(),"(MLPRegressor(), {'mlp__hidden_layer_sizes': [(50,), (100,), (50, 50)], 'mlp__activation': ['relu', 'tanh', 'logistic'], 'mlp__alpha': [0.0001, 0.001, 0.01], 'mlp__learning_rate': ['constant', 'invscaling', 'adaptive']})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': PolynomialFeatures(), 'model': (MLPRegressor(), {'mlp__hidden_layer_sizes': [(50,), (100,), (50, 50)], 'mlp__activation': ['relu', 'tanh', 'logistic'], 'mlp__alpha': [0.0001, 0.001, 0.01], 'mlp__learning_rate': ['constant', 'invscaling', 'adaptive']})}",,,,,,,,10
110,0.007801246643066406,0.0007497283116293578,0.002997875213623047,3.461588175369556e-06,OneHotEncoder(),EmpiricalWaveletTransform(log=True),LinearRegression(),"{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': EmpiricalWaveletTransform(log=True), 'model': LinearRegression()}",-54.38009985112852,-88.20598088344141,-81.96571706946051,-46.12783090076862,-54.26024924579241,-64.98797559011828,16.796640577543794,7
111,0.00020008087158203126,0.0004001617431640625,0.0,0.0,OneHotEncoder(),EmpiricalWaveletTransform(log=True),"(Ridge(), {'ridge__alpha': [0.1, 1, 10]})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': EmpiricalWaveletTransform(log=True), 'model': (Ridge(), {'ridge__alpha': [0.1, 1, 10]})}",,,,,,,,10
112,0.0004001617431640625,0.0004900962514388981,0.0,0.0,OneHotEncoder(),EmpiricalWaveletTransform(log=True),"(Lasso(), {'lasso__alpha': [0.1, 1, 10]})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': EmpiricalWaveletTransform(log=True), 'model': (Lasso(), {'lasso__alpha': [0.1, 1, 10]})}",,,,,,,,10
113,0.0005985260009765625,0.0004887021335114617,0.0,0.0,OneHotEncoder(),EmpiricalWaveletTransform(log=True),"(ElasticNet(), {'elastic_net__alpha': [0.1, 1, 10], 'elastic_net__l1_ratio': [0.25, 0.5, 0.75]})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': EmpiricalWaveletTransform(log=True), 'model': (ElasticNet(), {'elastic_net__alpha': [0.1, 1, 10], 'elastic_net__l1_ratio': [0.25, 0.5, 0.75]})}",,,,,,,,10
114,0.0004000663757324219,0.000489979265096882,0.0,0.0,OneHotEncoder(),EmpiricalWaveletTransform(log=True),"(DecisionTreeRegressor(), {'decision_tree__max_depth': [5, 10, 20]})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': EmpiricalWaveletTransform(log=True), 'model': (DecisionTreeRegressor(), {'decision_tree__max_depth': [5, 10, 20]})}",,,,,,,,10
115,0.0005999565124511719,0.0004898624643296147,0.0,0.0,OneHotEncoder(),EmpiricalWaveletTransform(log=True),"(RandomForestRegressor(), {'random_forest__n_estimators': [50, 100, 200], 'random_forest__max_depth': [5, 10, 20]})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': EmpiricalWaveletTransform(log=True), 'model': (RandomForestRegressor(), {'random_forest__n_estimators': [50, 100, 200], 'random_forest__max_depth': [5, 10, 20]})}",,,,,,,,10
116,0.00039920806884765627,0.0004889286162455632,0.0,0.0,OneHotEncoder(),EmpiricalWaveletTransform(log=True),"(GradientBoostingRegressor(), {'gradient_boosting__n_estimators': [50, 100, 200], 'gradient_boosting__learning_rate': [0.01, 0.1, 1], 'gradient_boosting__max_depth': [5, 10, 20]})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': EmpiricalWaveletTransform(log=True), 'model': (GradientBoostingRegressor(), {'gradient_boosting__n_estimators': [50, 100, 200], 'gradient_boosting__learning_rate': [0.01, 0.1, 1], 'gradient_boosting__max_depth': [5, 10, 20]})}",,,,,,,,10
117,0.000600433349609375,0.0004902523413080583,0.0,0.0,OneHotEncoder(),EmpiricalWaveletTransform(log=True),"(KNeighborsRegressor(), {'knn__n_neighbors': [5, 10, 20]})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': EmpiricalWaveletTransform(log=True), 'model': (KNeighborsRegressor(), {'knn__n_neighbors': [5, 10, 20]})}",,,,,,,,10
118,0.0004038810729980469,0.0004946918135621699,0.0,0.0,OneHotEncoder(),EmpiricalWaveletTransform(log=True),"(SVR(), {'svr__C': [0.1, 1, 10], 'svr__gamma': ['scale', 'auto']})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': EmpiricalWaveletTransform(log=True), 'model': (SVR(), {'svr__C': [0.1, 1, 10], 'svr__gamma': ['scale', 'auto']})}",,,,,,,,10
119,0.0004001140594482422,0.0004900379264760838,0.0,0.0,OneHotEncoder(),EmpiricalWaveletTransform(log=True),"(MLPRegressor(), {'mlp__hidden_layer_sizes': [(50,), (100,), (50, 50)], 'mlp__activation': ['relu', 'tanh', 'logistic'], 'mlp__alpha': [0.0001, 0.001, 0.01], 'mlp__learning_rate': ['constant', 'invscaling', 'adaptive']})","{'col_transformer__Direction': OneHotEncoder(), 'col_transformer__Speed': EmpiricalWaveletTransform(log=True), 'model': (MLPRegressor(), {'mlp__hidden_layer_sizes': [(50,), (100,), (50, 50)], 'mlp__activation': ['relu', 'tanh', 'logistic'], 'mlp__alpha': [0.0001, 0.001, 0.01], 'mlp__learning_rate': ['constant', 'invscaling', 'adaptive']})}",,,,,,,,10
